Time,HeadX,HeadY,HeadZ,HeadTrackingState,NeckX,NeckY,NeckZ,NeckTrackingState,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTrackingState,SpineMidX,SpineMidY,SpineMidZ,SpineMidTrackingState,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTrackingState,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTrackingState,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTrackingState,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTrackingState,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTrackingState,WristLeftX,WristLeftY,WristLeftZ,WristLeftTrackingState,WristRightX,WristRightY,WristRightZ,WristRightTrackingState,HandLeftX,HandLeftY,HandLeftZ,HandLeftTrackingState,HandRightX,HandRightY,HandRightZ,HandRightTrackingState,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTrackingState,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTrackingState,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTrackingState,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackingState,HipLeftX,HipLeftY,HipLeftZ,HipLeftTrackingState,HipRightX,HipRightY,HipRightZ,HipRightTrackingState,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTrackingState,KneeRightX,KneeRightY,KneeRightZ,KneeRightTrackingState,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTrackingState,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTrackingState,FootLeftX,FootLeftY,FootLeftZ,FootLeftTrackingState,FootRightX,FootRightY,FootRightZ,FootRightTrackingState
00:03:08.074,0.2023198,0.6808057,1.75521,Tracked,0.1729216,0.5488322,1.850504,Tracked,0.1785261,0.4894798,1.871757,Tracked,0.1945971,0.3061702,1.928225,Tracked,0.215181,0.05483348,1.995393,Tracked,0.0438064,0.4589958,1.822684,Tracked,0.3451135,0.4481267,1.844767,Tracked,0.0981619,0.3225732,1.645315,Tracked,0.3232253,0.3049512,1.664773,Tracked,0.1229511,0.1848323,1.468207,Tracked,0.3154281,0.185174,1.4734,Tracked,0.118755,0.1432763,1.388045,Tracked,0.2987457,0.1843915,1.365662,Tracked,0.1243749,0.1029691,1.303934,Tracked,0.2861799,0.157458,1.27043,Tracked,0.06699374,0.1552846,1.353377,Tracked,0.2726984,0.1293594,1.333181,Tracked,0.149169,0.05201902,1.964039,Tracked,0.2745385,0.05614726,1.965687,Tracked,0.05139109,-0.317903,1.911377,Tracked,0.2663113,-0.2943346,1.806873,Tracked,0.1038516,-0.6074132,1.952656,Tracked,0.269761,-0.6826214,1.89001,Tracked,0.1087781,-0.696516,1.852108,Tracked,0.2508974,-0.7436926,1.788436,Tracked
00:03:08.188,0.2018978,0.6808167,1.755176,Tracked,0.172781,0.5488421,1.850587,Tracked,0.1784119,0.4894941,1.871812,Tracked,0.1945592,0.3061886,1.92823,Tracked,0.2152089,0.05486833,1.995364,Tracked,0.04295094,0.4562176,1.822488,Tracked,0.3451275,0.4481565,1.844815,Tracked,0.09867437,0.3224369,1.643502,Tracked,0.3225422,0.3042566,1.665941,Tracked,0.1174616,0.1838257,1.448234,Tracked,0.3111957,0.1847543,1.47456,Tracked,0.117853,0.1431595,1.387834,Tracked,0.2979166,0.185513,1.364937,Tracked,0.1222821,0.1031531,1.3012,Tracked,0.2849031,0.1581934,1.273077,Tracked,0.06690601,0.1552603,1.352972,Tracked,0.2721048,0.1329281,1.335594,Tracked,0.1492112,0.05207253,1.963953,Tracked,0.2745853,0.05625338,1.965765,Tracked,0.05053969,-0.3154289,1.909335,Tracked,0.2675508,-0.2928157,1.807353,Tracked,0.1018883,-0.6069341,1.953748,Tracked,0.270789,-0.6794016,1.89706,Tracked,0.03429912,-0.6601971,1.975084,Inferred,0.233587,-0.7338536,1.795286,Tracked
00:03:08.300,0.2012986,0.6808134,1.755433,Tracked,0.1722597,0.5490366,1.850943,Tracked,0.177945,0.4896911,1.872087,Tracked,0.1942035,0.3064286,1.928314,Tracked,0.2149652,0.05526387,1.995261,Tracked,0.04348054,0.4585959,1.82414,Tracked,0.3451309,0.4481408,1.844853,Tracked,0.09713032,0.3230715,1.645841,Tracked,0.3229527,0.3052024,1.663172,Tracked,0.1169755,0.1848961,1.450216,Tracked,0.3101903,0.1832262,1.473468,Tracked,0.1177344,0.1437182,1.389472,Tracked,0.2977579,0.18738,1.366109,Tracked,0.1238618,0.1028579,1.299218,Tracked,0.2884243,0.1639714,1.265512,Tracked,0.06764418,0.1553272,1.355945,Tracked,0.271422,0.131177,1.332552,Tracked,0.1491253,0.05226538,1.963708,Tracked,0.2742191,0.05684483,1.965886,Tracked,0.04670761,-0.3183267,1.912392,Tracked,0.2691921,-0.2904111,1.808422,Tracked,0.1019396,-0.6068395,1.954136,Tracked,0.270441,-0.6773062,1.897137,Tracked,0.1063814,-0.6959779,1.853568,Tracked,0.2419471,-0.7347695,1.794618,Tracked
00:03:08.392,0.2006023,0.6808966,1.755458,Tracked,0.1721787,0.5490558,1.850886,Tracked,0.1778406,0.4897068,1.872031,Tracked,0.194,0.30646,1.928218,Tracked,0.2146341,0.05530927,1.995048,Tracked,0.04277093,0.4571652,1.823992,Tracked,0.3450656,0.4481257,1.844809,Tracked,0.09698578,0.3223422,1.645326,Tracked,0.3226624,0.3054788,1.660066,Tracked,0.1225165,0.1851135,1.467922,Tracked,0.3010477,0.1758835,1.476378,Tracked,0.1188294,0.1439866,1.388075,Tracked,0.295268,0.1869383,1.366901,Tracked,0.1223124,0.1038909,1.301572,Tracked,0.2831951,0.1642384,1.267356,Tracked,0.06721929,0.1556395,1.35366,Tracked,0.2709758,0.1308931,1.333098,Tracked,0.1488043,0.05231976,1.963495,Tracked,0.2738954,0.05682139,1.965646,Tracked,0.04925537,-0.3137168,1.909143,Tracked,0.2692211,-0.2886585,1.80829,Tracked,0.1019924,-0.6051845,1.955908,Tracked,0.2693384,-0.6760412,1.895254,Tracked,0.1065588,-0.6943567,1.855347,Tracked,0.2391607,-0.7378321,1.797489,Tracked
00:03:08.473,0.1998577,0.6810113,1.755505,Tracked,0.1719887,0.5492949,1.850847,Tracked,0.1776668,0.4899131,1.872005,Tracked,0.193911,0.3065818,1.928206,Tracked,0.2147129,0.0552902,1.995053,Tracked,0.04179133,0.4541093,1.82348,Tracked,0.3443595,0.4478654,1.843757,Tracked,0.09826416,0.3212806,1.644015,Tracked,0.3225112,0.303872,1.664209,Tracked,0.1165977,0.1862543,1.452554,Tracked,0.2973187,0.1955371,1.467442,Tracked,0.1182764,0.1433016,1.387602,Tracked,0.2951235,0.1883055,1.364274,Tracked,0.1240815,0.1032338,1.30401,Tracked,0.2821238,0.166229,1.269412,Tracked,0.06724546,0.1553161,1.353496,Tracked,0.2694466,0.1349805,1.334013,Tracked,0.1488315,0.05224988,1.963524,Tracked,0.2740182,0.05687423,1.965618,Tracked,0.04963244,-0.3195917,1.912487,Tracked,0.2678874,-0.290445,1.808635,Tracked,0.1020275,-0.6065164,1.955953,Tracked,0.2700562,-0.6775603,1.896485,Tracked,0.1577218,-0.6836436,1.920137,Tracked,0.2119985,-0.7420288,1.821167,Inferred
00:03:08.567,0.1992631,0.6811563,1.755637,Tracked,0.1717157,0.5492519,1.850991,Tracked,0.1774689,0.4898649,1.872095,Tracked,0.1938777,0.3065492,1.928182,Tracked,0.2148851,0.05516444,1.99487,Tracked,0.0417381,0.4554288,1.823895,Tracked,0.3430325,0.447706,1.841649,Tracked,0.09812511,0.3218938,1.64494,Tracked,0.3216586,0.2938502,1.671789,Tracked,0.1165315,0.1865599,1.453334,Tracked,0.3032061,0.2044881,1.4649,Tracked,0.1171736,0.1427997,1.389093,Tracked,0.295426,0.1906305,1.366227,Tracked,0.1228192,0.1034534,1.306917,Tracked,0.2802239,0.1677806,1.274486,Tracked,0.06655762,0.1551034,1.353419,Tracked,0.2690787,0.1341087,1.331854,Tracked,0.1489977,0.05220262,1.963386,Tracked,0.2742144,0.05663546,1.965352,Tracked,0.04953443,-0.3211815,1.913838,Tracked,0.2588936,-0.2991868,1.807334,Tracked,0.1022763,-0.605782,1.955058,Tracked,0.2713116,-0.6853212,1.897631,Tracked,0.1057501,-0.6949573,1.854438,Tracked,0.3934146,-0.6551893,1.927301,Inferred
00:03:08.602,0.1991239,0.6811419,1.755678,Tracked,0.1716266,0.5493248,1.850952,Tracked,0.1774155,0.4899097,1.872061,Tracked,0.1938857,0.3065507,1.928159,Tracked,0.2151007,0.05506547,1.994807,Tracked,0.04154879,0.4546954,1.824027,Tracked,0.3427523,0.4477679,1.841242,Tracked,0.09828322,0.3217814,1.644712,Tracked,0.3218538,0.2952292,1.670099,Tracked,0.1164956,0.1866486,1.453628,Tracked,0.3044044,0.2108799,1.430774,Inferred,0.117903,0.1426499,1.389155,Tracked,0.2951521,0.1901969,1.365184,Tracked,0.125412,0.1011287,1.301854,Tracked,0.2812385,0.1667123,1.267301,Tracked,0.06677064,0.1551798,1.353341,Tracked,0.2693811,0.1346187,1.333426,Tracked,0.1491943,0.05211551,1.963365,Tracked,0.2744491,0.05650833,1.965241,Tracked,0.04957163,-0.3215986,1.913877,Tracked,0.2597496,-0.2986692,1.807784,Tracked,0.1018571,-0.6057554,1.955269,Tracked,0.2711464,-0.685077,1.897225,Tracked,0.032678,-0.653234,1.981153,Inferred,0.393242,-0.6553326,1.927046,Inferred
00:03:08.636,0.199072,0.6811588,1.75567,Tracked,0.1715944,0.5493355,1.850958,Tracked,0.1773967,0.4899152,1.872063,Tracked,0.1938888,0.3065484,1.928155,Tracked,0.2152114,0.05502177,1.994777,Tracked,0.04139701,0.4539109,1.823772,Tracked,0.3424954,0.4477275,1.840903,Tracked,0.09810907,0.321164,1.644323,Tracked,0.3218127,0.2949512,1.669954,Tracked,0.122191,0.182825,1.467592,Tracked,0.3054659,0.2087754,1.461529,Tracked,0.1181246,0.142722,1.390412,Tracked,0.2950829,0.1897505,1.365104,Tracked,0.1229907,0.1016532,1.30022,Tracked,0.2832674,0.1638171,1.271108,Tracked,0.06715286,0.1547505,1.353858,Tracked,0.2688077,0.1365875,1.33531,Tracked,0.1493007,0.05204295,1.963314,Tracked,0.2745654,0.05648156,1.96523,Tracked,0.04953476,-0.3219358,1.914335,Tracked,0.2603712,-0.2980466,1.807744,Tracked,0.101997,-0.6059094,1.954556,Tracked,0.2710471,-0.6845066,1.897101,Tracked,0.1368693,-0.6834821,1.882164,Tracked,0.2142242,-0.7269463,1.797352,Tracked
00:03:08.799,0.1987344,0.681206,1.755813,Tracked,0.1713541,0.5493925,1.851069,Tracked,0.177231,0.4899437,1.872125,Tracked,0.1938805,0.3065325,1.928147,Tracked,0.2154716,0.05482304,1.99468,Tracked,0.04192131,0.4561447,1.824937,Tracked,0.3421898,0.4475168,1.840578,Tracked,0.0979773,0.3221995,1.646189,Tracked,0.321458,0.3000886,1.664849,Tracked,0.1310243,0.1713776,1.481845,Tracked,0.3124011,0.1404125,1.437805,Tracked,0.1188913,0.1409936,1.390353,Tracked,0.2931741,0.1881193,1.368417,Tracked,0.1217027,0.1012621,1.304308,Tracked,0.2819413,0.1671269,1.270412,Tracked,0.06817855,0.1543464,1.356677,Tracked,0.2683415,0.1338384,1.331982,Tracked,0.1495875,0.05183525,1.963183,Tracked,0.2748049,0.05628115,1.965156,Tracked,0.05113092,-0.3221594,1.915024,Tracked,0.2634057,-0.2967517,1.806471,Tracked,0.1012501,-0.6069621,1.954094,Tracked,0.2703584,-0.6830205,1.896968,Tracked,0.05926119,-0.6674087,1.99092,Tracked,0.2533291,-0.7340729,1.786555,Tracked
00:03:08.817,0.1986867,0.6812127,1.755875,Tracked,0.171286,0.549359,1.851174,Tracked,0.1771652,0.4899143,1.872218,Tracked,0.193848,0.3065125,1.928198,Tracked,0.215468,0.0548142,1.994711,Tracked,0.0417459,0.4549736,1.82464,Tracked,0.3421706,0.4474919,1.840563,Tracked,0.09841778,0.3218145,1.645493,Tracked,0.3217969,0.2995631,1.665228,Tracked,0.1163478,0.186528,1.455114,Tracked,0.3034381,0.2104177,1.426123,Inferred,0.1188407,0.1409992,1.391182,Tracked,0.29529,0.1899388,1.366315,Tracked,0.1247817,0.09985472,1.302038,Tracked,0.2841656,0.1670462,1.26828,Tracked,0.06762575,0.1541508,1.35534,Tracked,0.2687825,0.135866,1.33502,Tracked,0.1495796,0.05183087,1.963211,Tracked,0.2748047,0.05626218,1.965194,Tracked,0.05099757,-0.3222552,1.915095,Tracked,0.2638775,-0.296678,1.807078,Tracked,0.1013822,-0.6046941,1.955497,Tracked,0.2704186,-0.6830634,1.897181,Tracked,0.03443649,-0.6520441,1.984177,Inferred,0.3924235,-0.6544783,1.927583,Inferred
00:03:08.923,0.1985256,0.6812139,1.75593,Tracked,0.1712899,0.5493144,1.851166,Tracked,0.1771311,0.4898792,1.872201,Tracked,0.1936686,0.306483,1.928123,Tracked,0.2149235,0.05485973,1.994579,Tracked,0.04159899,0.4545688,1.823985,Tracked,0.3418633,0.4474091,1.839986,Tracked,0.09860113,0.3212264,1.645088,Tracked,0.3224313,0.3028665,1.661659,Tracked,0.1221584,0.1783354,1.47202,Tracked,0.3031031,0.2094369,1.421747,Inferred,0.119505,0.1413518,1.391901,Tracked,0.2948733,0.1899985,1.366331,Tracked,0.1240618,0.1011771,1.307088,Tracked,0.2829284,0.1673939,1.267138,Tracked,0.06694149,0.1547622,1.353721,Tracked,0.2681564,0.1356184,1.334846,Tracked,0.1489102,0.0519716,1.963169,Tracked,0.2743269,0.05620657,1.964984,Tracked,0.05080286,-0.3227629,1.915604,Tracked,0.269177,-0.2936045,1.808545,Tracked,0.1008951,-0.6057339,1.9555,Tracked,0.2701085,-0.6805448,1.897001,Tracked,0.03034637,-0.6591328,1.972465,Inferred,0.3486426,-0.6603744,1.930781,Inferred
00:03:08.952,0.1985062,0.6812124,1.755883,Tracked,0.1712124,0.5493815,1.851121,Tracked,0.1770581,0.4899273,1.872166,Tracked,0.1936314,0.3064848,1.928112,Tracked,0.2149079,0.05482269,1.994595,Tracked,0.04141824,0.4539771,1.823932,Tracked,0.3417258,0.447316,1.839863,Tracked,0.09833491,0.3209713,1.64475,Tracked,0.3225191,0.3031608,1.66119,Tracked,0.1225244,0.1784655,1.471448,Tracked,0.3030304,0.2095924,1.421634,Inferred,0.1197588,0.141121,1.389956,Tracked,0.2943221,0.1903115,1.365305,Tracked,0.1219913,0.1015486,1.304397,Tracked,0.2842337,0.1690321,1.270406,Tracked,0.06685221,0.1548495,1.353546,Tracked,0.2687253,0.1339494,1.333025,Tracked,0.1488836,0.05192621,1.963216,Tracked,0.2743173,0.0561649,1.964981,Tracked,0.05075254,-0.3225677,1.915516,Tracked,0.2678758,-0.2946549,1.808527,Tracked,0.101462,-0.6058171,1.955371,Tracked,0.2700393,-0.6816089,1.896852,Tracked,0.1043246,-0.695009,1.854732,Tracked,0.3852539,-0.65625,1.927734,Inferred
00:03:09.320,0.1983572,0.6809099,1.755689,Tracked,0.1708612,0.5489014,1.851051,Tracked,0.1766098,0.4895895,1.872134,Tracked,0.193025,0.3063825,1.928092,Tracked,0.21388,0.05529895,1.994968,Tracked,0.0433804,0.4595937,1.825763,Tracked,0.3411847,0.4468601,1.838877,Tracked,0.09899324,0.323451,1.648583,Tracked,0.3231366,0.3015324,1.661068,Tracked,0.1311939,0.1713616,1.485266,Tracked,0.3032166,0.1670036,1.480846,Tracked,0.1184092,0.1394709,1.394532,Tracked,0.2915204,0.1897787,1.371315,Tracked,0.1207526,0.09884523,1.299799,Tracked,0.2789215,0.1690621,1.275956,Tracked,0.06996929,0.1520979,1.368692,Tracked,0.2671663,0.1358836,1.334013,Tracked,0.1478069,0.05259153,1.963426,Tracked,0.2732671,0.05646068,1.965566,Tracked,0.05028632,-0.3199557,1.912847,Tracked,0.2604495,-0.3023688,1.807797,Tracked,0.1003727,-0.6061836,1.955692,Tracked,0.2714671,-0.6881785,1.899364,Tracked,0.03603262,-0.6631083,1.976519,Inferred,0.245626,-0.7263362,1.782577,Tracked
00:03:10.230,0.2008662,0.6710234,1.743569,Tracked,0.1777672,0.533084,1.839767,Tracked,0.1812536,0.47287,1.860545,Tracked,0.1908577,0.2867516,1.915282,Tracked,0.2021738,0.03109071,1.979762,Tracked,0.03513217,0.4434907,1.833827,Tracked,0.3500182,0.4378716,1.858869,Tracked,0.05102812,0.1754499,1.836392,Tracked,0.3308144,0.2139114,1.826768,Tracked,0.09535928,0.03307087,1.667649,Tracked,0.317877,0.05493731,1.667994,Tracked,0.1227069,0.01802624,1.628507,Tracked,0.2686641,0.02701662,1.578676,Tracked,0.1556295,-0.01326944,1.571824,Tracked,0.2451445,-0.004974931,1.512623,Tracked,0.07093349,0.0332952,1.577,Tracked,0.2386026,-0.01262761,1.565133,Tracked,0.1382201,0.02944385,1.946502,Tracked,0.2597503,0.03166265,1.951976,Tracked,0.05051202,-0.3330558,1.921483,Tracked,0.2450382,-0.3250861,1.81031,Tracked,0.1014552,-0.6054801,1.94953,Tracked,0.2768267,-0.7106954,1.897254,Tracked,0.1075605,-0.6947638,1.849319,Tracked,0.2182002,-0.6794123,1.784081,Tracked
00:03:10.313,0.2026119,0.6650331,1.735033,Tracked,0.1796745,0.5260593,1.82814,Tracked,0.1824319,0.4664055,1.851254,Tracked,0.1904269,0.2821629,1.911873,Tracked,0.2004996,0.02759602,1.981214,Tracked,0.03307853,0.4371972,1.83235,Tracked,0.3508193,0.4301277,1.85513,Tracked,0.04060083,0.1583044,1.855469,Tracked,0.3336208,0.1984868,1.830964,Tracked,0.1124154,-0.02403126,1.711706,Tracked,0.3009966,0.02397354,1.693451,Tracked,0.1135258,-0.089122,1.729099,Inferred,0.2596572,-0.01943721,1.633655,Tracked,0.125866,-0.1504283,1.708747,Tracked,0.2300973,-0.0628058,1.583087,Tracked,0.144806,-0.07785024,1.649111,Tracked,0.2330028,-0.0400936,1.6392,Tracked,0.1353842,0.02565213,1.948709,Tracked,0.2591355,0.02855668,1.952794,Tracked,0.05141012,-0.3439931,1.92469,Tracked,0.2488409,-0.3385583,1.819994,Tracked,0.1029441,-0.6041453,1.951491,Tracked,0.2703033,-0.6354985,1.877576,Tracked,0.1079241,-0.693006,1.850554,Tracked,0.2727484,-0.7236924,1.777103,Tracked
00:03:10.373,0.2033311,0.6610588,1.728514,Tracked,0.180244,0.5216001,1.818386,Tracked,0.1831038,0.4624819,1.84368,Tracked,0.1909085,0.2798473,1.909654,Tracked,0.2019666,0.02640121,1.98544,Tracked,0.03271345,0.4328966,1.829907,Tracked,0.3511236,0.4229603,1.848604,Tracked,0.04395818,0.1545223,1.8773,Tracked,0.336426,0.1936574,1.834715,Tracked,0.1150763,-0.05911243,1.73948,Tracked,0.3009738,-0.0009586284,1.730531,Tracked,0.1235816,-0.1231773,1.742788,Inferred,0.2640676,-0.07563972,1.708601,Tracked,0.1293215,-0.1815749,1.677681,Tracked,0.2311945,-0.08876707,1.619538,Tracked,0.1982045,-0.1413543,1.750046,Tracked,0.2465205,-0.1350618,1.732182,Tracked,0.1355524,0.02457014,1.95421,Tracked,0.2620243,0.02718675,1.956133,Tracked,0.05128476,-0.3428264,1.923902,Tracked,0.2465867,-0.3399848,1.817016,Tracked,0.1028781,-0.6036426,1.954003,Tracked,0.2707575,-0.6360266,1.875385,Tracked,0.1060183,-0.6922233,1.852527,Tracked,0.2436991,-0.7263068,1.832327,Tracked
00:03:10.435,0.2042992,0.6566898,1.72308,Tracked,0.1811258,0.5175099,1.809396,Tracked,0.184311,0.4585813,1.835732,Tracked,0.192707,0.2767661,1.905818,Tracked,0.2038129,0.02510358,1.986326,Tracked,0.03330708,0.4286878,1.827127,Tracked,0.3506637,0.4188335,1.841251,Tracked,0.04980613,0.1471301,1.892955,Tracked,0.338351,0.1912372,1.839836,Tracked,0.01549452,-0.06703409,1.8512,Tracked,0.4110306,-0.07031436,1.850378,Tracked,-0.00149242,-0.1336015,1.817346,Tracked,0.3912165,-0.1177111,1.809996,Tracked,-0.02152014,-0.1920251,1.817249,Tracked,0.3646585,-0.2027707,1.786793,Tracked,0.0428291,-0.1765575,1.79825,Tracked,0.435178,-0.1462675,1.804281,Tracked,0.1366855,0.02352653,1.955682,Tracked,0.2648418,0.02561517,1.956221,Tracked,0.05136895,-0.344917,1.924698,Tracked,0.2449329,-0.344888,1.81829,Tracked,0.1020326,-0.6037098,1.955555,Tracked,0.2707098,-0.6363594,1.873994,Tracked,0.04456922,-0.6446047,1.998502,Tracked,0.2413052,-0.7267555,1.83667,Tracked
00:03:10.536,0.2061858,0.650547,1.713845,Tracked,0.1810694,0.5116401,1.796723,Tracked,0.1845134,0.4530165,1.824491,Tracked,0.1937735,0.2723179,1.899747,Tracked,0.2050225,0.02342529,1.987091,Tracked,0.03461819,0.4257154,1.822281,Tracked,0.349505,0.4135179,1.831813,Tracked,0.0604059,0.1405659,1.898153,Tracked,0.3496369,0.1695043,1.861156,Tracked,-0.002759385,-0.1235958,1.819567,Tracked,0.4161138,-0.06173653,1.857682,Tracked,-0.004515582,-0.1553957,1.819499,Tracked,0.4185868,-0.1470938,1.828907,Tracked,-0.03152344,-0.2014085,1.845677,Tracked,0.4341206,-0.2330155,1.864917,Tracked,0.03235684,-0.1749888,1.79753,Tracked,0.4511547,-0.2264301,1.855699,Tracked,0.1371177,0.02230866,1.956664,Tracked,0.2669164,0.02349143,1.956683,Tracked,0.06593148,-0.3074588,1.888021,Tracked,0.2567492,-0.3006214,1.805279,Tracked,0.1022085,-0.6048301,1.955853,Tracked,0.2723092,-0.6889612,1.886548,Tracked,0.1565998,-0.6820833,1.940741,Tracked,0.2027402,-0.7319041,1.798764,Inferred
00:03:10.635,0.2077514,0.6450146,1.705817,Tracked,0.1830418,0.5059952,1.787547,Tracked,0.1861637,0.4475493,1.816149,Tracked,0.1947131,0.2672738,1.894195,Tracked,0.2052616,0.02008381,1.986928,Tracked,0.03829383,0.4152932,1.812245,Tracked,0.3517812,0.4049856,1.828465,Tracked,0.03076293,0.1977911,1.846119,Tracked,0.3699879,0.1744969,1.878656,Tracked,0.03900824,-0.02121672,1.849308,Tracked,0.4158658,-0.06528442,1.855576,Tracked,0.008976006,-0.1043443,1.823184,Tracked,0.4180551,-0.1477806,1.828584,Tracked,-0.002699158,-0.1861131,1.810176,Tracked,0.429577,-0.232527,1.86638,Tracked,0.05628256,-0.1127025,1.790535,Tracked,0.4460005,-0.221843,1.853667,Tracked,0.1367842,0.01974411,1.95579,Tracked,0.2677094,0.01939752,1.957274,Tracked,0.06740078,-0.3051395,1.886352,Tracked,0.2624741,-0.300281,1.809121,Tracked,0.1004336,-0.6025407,1.959234,Tracked,0.2703646,-0.6888158,1.890699,Tracked,0.02935088,-0.6474615,1.98528,Inferred,0.2054395,-0.7287622,1.795869,Inferred
00:03:10.667,0.2085257,0.6424949,1.701965,Tracked,0.1836078,0.5039835,1.783993,Tracked,0.1865644,0.4456618,1.81281,Tracked,0.1946871,0.26572,1.891614,Tracked,0.2049302,0.01924295,1.986148,Tracked,0.0383745,0.4155353,1.811903,Tracked,0.3511949,0.4067948,1.828834,Tracked,0.007102666,0.2055274,1.864853,Tracked,0.3694107,0.1742449,1.878677,Tracked,0.04531086,-0.02089924,1.838109,Tracked,0.4154195,-0.06573435,1.854759,Tracked,0.01421374,-0.1051494,1.819875,Tracked,0.4178404,-0.1493927,1.827822,Tracked,0.008446196,-0.1896574,1.812188,Tracked,0.4275847,-0.2339507,1.863804,Tracked,0.06458484,-0.1049535,1.789316,Tracked,0.4451748,-0.2225966,1.85181,Tracked,0.1362897,0.01891872,1.954613,Tracked,0.2674711,0.0186197,1.956767,Tracked,0.06788094,-0.3054884,1.887111,Tracked,0.2617838,-0.3002472,1.806525,Tracked,0.1020069,-0.6048899,1.957158,Tracked,0.2703125,-0.6885259,1.889073,Tracked,0.1608816,-0.6789408,1.942734,Tracked,0.2023359,-0.7309046,1.799139,Inferred
00:03:10.815,0.2113767,0.637646,1.69502,Tracked,0.185673,0.499911,1.778009,Tracked,0.1884105,0.4415043,1.807238,Tracked,0.1958838,0.2612801,1.887361,Tracked,0.2052168,0.01463961,1.984753,Tracked,0.04346859,0.4065902,1.800161,Tracked,0.3528957,0.3952777,1.817577,Tracked,0.002718478,0.2009134,1.860579,Tracked,0.3676116,0.1753773,1.876478,Tracked,0.05084091,-0.02005259,1.836381,Tracked,0.4170174,-0.07083316,1.853976,Tracked,0.01894908,-0.1021294,1.820388,Tracked,0.4182262,-0.1517935,1.828318,Tracked,0.01233522,-0.1852583,1.811954,Tracked,0.4272139,-0.2347915,1.865125,Tracked,0.06323837,-0.1243466,1.788429,Tracked,0.4416733,-0.2240833,1.85475,Tracked,0.1360413,0.01423152,1.951779,Tracked,0.2681423,0.01429938,1.956611,Tracked,0.05346183,-0.3493086,1.930009,Tracked,0.2545915,-0.3023282,1.801094,Tracked,0.1009888,-0.6023203,1.963363,Tracked,0.2701676,-0.6887282,1.889848,Tracked,0.02283981,-0.639256,1.987177,Inferred,0.2041555,-0.7298167,1.796917,Inferred
00:03:11.204,0.2145646,0.6310896,1.685648,Tracked,0.1874682,0.4934738,1.770173,Tracked,0.1899793,0.4353844,1.800107,Tracked,0.1968651,0.2560353,1.882301,Tracked,0.2053007,0.01024591,1.983062,Tracked,0.04459092,0.4033109,1.795649,Tracked,0.3523473,0.3871269,1.803967,Tracked,0.06461674,0.1272102,1.896416,Tracked,0.3700242,0.1713312,1.871095,Tracked,-0.007698196,-0.1085012,1.82059,Tracked,0.4174069,-0.07230186,1.852058,Tracked,-0.002594945,-0.1476572,1.81785,Tracked,0.4169815,-0.1503101,1.825387,Tracked,-0.02603515,-0.1950131,1.824147,Tracked,0.4225659,-0.234671,1.862782,Tracked,0.03789649,-0.1644424,1.78927,Tracked,0.4400408,-0.1902806,1.835667,Tracked,0.1354666,0.01180973,1.951331,Tracked,0.2688597,0.007917024,1.953392,Tracked,0.04858166,-0.3497428,1.927159,Tracked,0.2563089,-0.3072111,1.794297,Tracked,0.09896085,-0.6019999,1.964841,Tracked,0.2700062,-0.6914717,1.890879,Tracked,0.02325705,-0.6360443,1.994213,Tracked,0.2021749,-0.7252648,1.794556,Inferred
00:03:11.472,0.2133018,0.6308356,1.685458,Tracked,0.1877908,0.4937879,1.770152,Tracked,0.1903464,0.435544,1.799945,Tracked,0.1971886,0.2558582,1.88203,Tracked,0.2051226,0.009589263,1.983608,Tracked,0.04384278,0.402621,1.796958,Tracked,0.3512376,0.3880526,1.804361,Tracked,-0.00765466,0.2036974,1.914857,Tracked,0.3671579,0.1699719,1.868864,Tracked,-0.008310444,-0.08306659,1.830016,Tracked,0.4163055,-0.07110317,1.85168,Tracked,-0.00417808,-0.1305569,1.819196,Tracked,0.4168129,-0.1484962,1.825113,Tracked,-0.01491915,-0.1919655,1.81669,Tracked,0.4224734,-0.2332536,1.863938,Tracked,0.03469358,-0.127059,1.781434,Tracked,0.434791,-0.2200008,1.852,Tracked,0.1351108,0.01135444,1.952432,Tracked,0.2688085,0.007296632,1.953606,Tracked,0.05044292,-0.3501275,1.929813,Tracked,0.2621135,-0.3071977,1.792767,Tracked,0.09868772,-0.6005809,1.965663,Tracked,0.2703931,-0.6929587,1.884715,Tracked,0.04149471,-0.6558518,1.996209,Tracked,0.18988,-0.724279,1.801076,Inferred
